Rank,Address,NFT_Count,Total_DOLO,Vote_Weight,Earliest_Lock_End,Latest_Lock_End,Token_IDs
8570,0xaFD7d35a4c58105Bc054F38A46aCca7319a3F202,1,0,0.0,,,15132
8571,0x79D7BbF2b0dAFFaA191EfAc437BF26288Ebb9940,1,0,1.9091,,,15133
8572,0xb353D1ef1668c77772Ac26058D7f7ab58ddD39Df,1,0,0.4296,,,15135
8573,0xFaCEc1c32AE56097866A6c1dDA1124f2C6844F40,1,0,706.7746,,,15136
8574,0xd53314c970059C003DE57C2cFcebFA45392B7F09,1,0,1.4137,,,15137
8575,0x58f5f99106b144278ef26c8c6E475B9F512Da493,1,0,1.7326,,,15140
8576,0x04cFCed458e32a6D10d2C74cEcA2528021B328BE,1,0,17.1195,,,15141
8577,0x39be44CDdd5e3f3D1eDC66fD8C2B0D5ED355B64b,1,0,147411.1057,,,15142
8578,0x503612b9914f1c74618D30ea167D58a55d132335,1,0,6.3625,,,15143
8579,0xca9a74698E6110f5eedBC04800FB199D5809f104,1,0,1.4508,,,15145
8580,0x9050Ccdc68bBA8b9101C6E41063eca753D9f1c0d,5,0,499.8424,,,15146;21291;22186;22302;22409
8581,0x2CbeB1697f84a3729b094CaC28d86C59C55a1F00,1,0,40.8236,,,15147
8582,0xC4E70F1c8a7D74AFBB5da56d4B3e307c125FEfD7,1,0,87130.6831,,,15148
8583,0x080d87e046AB3E07a1c3965f178cd56f3F01C0aB,1,0,2.8762,,,15149
8584,0xD26CF0b16Cb79af9f251A0C0b5fc9277DeCaBbbA,1,0,3.0785,,,15150
8585,0x11fF733783e63f040Fc158D414ad45f5F2870D7a,1,0,299.4743,,,15152
8586,0x30d8277f61C6C04c599Bce5b05FaCE06CdB63268,2,0,178.2775,,,15153;21933
8587,0x43124e38Be8141FaEB55292Bf5fc4eFF9f33A138,1,0,0.0,,,15154
8588,0xeB3C8443183DA126d51f39b2E393ceEbCF93c3a9,1,0,4745.2133,,,15155
8589,0x43CfFB5B8fEaA1aacd460516aA19BBdd3787c458,2,0,22.971,,,15156;15157
8590,0x772D986974b41A79601000E27a89cC29168fd69D,1,0,41.154,,,15158
8591,0xf79b5A23538eBBe95855A818180eE408e09bf0AE,1,0,10.3281,,,15162
8592,0x0f2a4E496A508C53Ea3938737A65b21bC96186B7,1,0,734.2499,,,15163
8593,0x970256a45681a36C4F21E5c9Ce100dBE464A0B2f,13,0,12.3454,,,15164;16610;17626;19744;21239;21240;21725;21726;22360;22361;22362;22724;23085
8594,0x861EE0BeE59cAEcdBcc6C7cC49fc57B02F290A99,1,0,0.0,,,15165
8595,0xE4Bdfe211255FED62eC74FA13b286354E15A945A,1,0,0.0,,,15167
8596,0xE6275888BA0a07ee4F1fed4cAc43FafE2F897126,1,0,6.2871,,,15168
8597,0xBc939fb00bEA51812C3DEB6fc1B04d037B4b0734,1,0,0.0,,,15169
8598,0x97c15532cf71815C9D89A0Eb542078BeFe1Ee622,1,0,0.0,,,15170
8599,0xe4Da6192A89dFF5C02d754E5e7b319155109f43c,1,0,6.2833,,,15171
8600,0x8Bae908fb73b5F8D5E44932e49f71A239297a710,1,0,6.2949,,,15172
8601,0xC8534dFB197079a9a7F9c51906b7a80B9e0328b9,1,0,6.2943,,,15173
8602,0xD2E0960736d7a9Dfcf890fD4d79551CB68bF112A,1,0,6.2843,,,15174
8603,0xC3B2600bE71232695A223ae62C384104E9a9DfAE,1,0,6.292,,,15175
8604,0x0e61ff4845d4e365Fc8e44A410102A5B0BB2A5ee,1,0,6.2897,,,15176
8605,0xAb2C3f90fA19267F0BA958011d30bD55213b43FA,1,0,6.3417,,,15177
8606,0x382F872D4A93eaFcf8782394C680FeAF49EA11A8,1,0,6.3161,,,15178
8607,0xD3C12EBdc2e2C5BBA1B6445dF4D7576E97172b25,1,0,6.2954,,,15179
8608,0x56a188c19b7D43957fEb62f172E125b425967fA9,1,0,6.3415,,,15180
8609,0x853b842D8DDb6E991f47DB98B8A496C949ae4F50,1,0,6.316,,,15181
8610,0xF840CCf785BAA378AEc01201703052bEfbaa7ff0,1,0,6.2972,,,15182
8611,0x961f87bce682335fd904A838F446C16b827667F4,1,0,6.2897,,,15183
8612,0xCE6E28d0751AD4F8C52cc7587C19223Cb4d80726,1,0,0.0,,,15184
8613,0x4789b4AA88E300dBF96508aCB7a5c7F7C9a3179B,1,0,0.0,,,15190
8614,0x0FeAeC18EB7051e5c8cDb65BBcfDc40F24044EEc,1,0,0.0,,,15192
8615,0x2e1d5f2E6F3995A60c65765ceCE05792E9E09301,1,0,4.3205,,,15193
8616,0xd6D445849d636229bEE7Cf6b85dA2B2eF53B4246,1,0,2.534,,,15194
8617,0x0e194Ad88a288e406df149caF894319C9f340f79,1,0,3.8927,,,15200
8618,0x4F8cF63F8B771eC8d47Bea2D09b814627e73C2c7,1,0,3.807,,,15201
8619,0x2781c274c184a90bF89f1f379232D8e3Ce3b1EcC,2,0,2.1058,,,15202;15203
8620,0xfa7277FDb4A0189ff8bcAD26335a83117E21ae16,1,0,2.095,,,15206
8621,0xc7751C2e8fbD059c019f0fE0f4a2Fab0c5D966E7,1,0,0.0536,,,15211
8622,0x44c93e2b2c31f72968f7f46F0C78c834048E379B,1,0,0.0,,,15212
8623,0x68BDeFf9aca67da30Ad7e78feACb3685A5c0863F,1,0,156.842,,,15215
8624,0x38fA7Bf4911e3dDeeFF3ee03DEe81c4d91556d1E,1,0,4.065,,,15217
8625,0xB0ED408C24ddcfda6AC695e2c58AfE897605D4Bd,1,0,12.631,,,15220
8626,0xE961b9da4e0a8675cE7e95ec639f46e6Fe8D6773,1,0,195.1557,,,15221
8627,0x1309Ba2aa568992A7fBdfaa003b13a8518c0fE6b,1,0,23.6446,,,15225
8628,0x2434A54c54aa6B6d02a03cE931cC407695be61E8,1,0,0.0,,,15226
8629,0x385b3196d6e6d027c2b3c05C8682AF254BA05935,1,0,50.4478,,,15227
8630,0x25426B7Cd7250427022C707EbB5eC5095Fc2290A,1,0,568.202,,,15233
8631,0x2ff4bec027Fb905629cd0cdcDd9b839Ab4669c3A,1,0,718.2273,,,15234
8632,0x4F5EAC9f7F9CD650F8443a86EA0bF7468eb8a547,1,0,680.6482,,,15235
8633,0x2bAA465Fb1Ff773eB16d9e90BCA17E1fd8E91ffb,2,0,2.0018,,,15236;15237
8634,0x0E35617732b13CE92b9d4c9dC3bb8F3459abE81f,1,0,308.1601,,,15238
8635,0x98b69D0B81fb1966eBe0Af76789425706e5aFe7B,1,0,1.2725,,,15240
8636,0xF07B6C62acFbc7f65E04719F8C8c85aa278b62B4,1,0,28.6745,,,15249
8637,0x9D4e4196330763379D42aF82ba96d3ffBa141F8D,1,0,0.5655,,,15250
8638,0xaf1C56ABb73ce0C13cCeE81b59479A5D0177eaB9,1,0,5.2461,,,15253
8639,0x516fc56D9CaF1DAA0FEAdE8B2E7E21eFb53D6a00,1,0,70642.8658,,,15255
8640,0xeBE9F310836c3633A65aEE1D3164856d14B2CF3C,1,0,11.5251,,,15256
8641,0x5e16aAf5Be7409b769e6f79C739AaAD000aBd7c7,1,0,6.1031,,,15259
8642,0x0Eb21ed8543789C79bEd81D85b13eA31E7aC805b,1,0,508.9103,,,15260
8643,0xcBbE2503c351f703a438951a962fA7125A51590a,1,0,10026.2566,,,15261
8644,0xd4E73022924E96dD2c98D61621A25B2a63011791,13,0,129.601,,,15262;15528;15888;15954;16185;16639;16893;17601;19687;20844;21389;21390;21604
8645,0x00B3643Af8135Ad02B3028781F39b2Bd70f5fe42,2,0,58.9632,,,15265;15266
8646,0x802d75488D05B34E2Ff140382AfE5C1b7614A134,1,0,0.0,,,15269
8647,0xA6A97c1e6f99C64579d2E576c0C3af4304EE314d,1,0,30.793,,,15272
8648,0x5D11eC801780E085Eeb4456846C7827Af3a36440,1,0,2.6272,,,15273
8649,0x3CD7E1305A72A67066F0B06a376aA7EcA08c94dd,1,0,19.4809,,,15274
8650,0xB753294F8ba94d75fC8bCACcfcd63fcA0B101135,1,0,0.0,,,15277
8651,0x9f754A408Be97c2F001A3A12a6a966C6d109761f,1,0,1.3381,,,15278
8652,0x30e745D7354dc01442D1CA1f7d39061B6a545937,1,0,1.7717,,,15279
8653,0x00F109E2cbB436646f67A3923E367562e2983bC7,1,0,2.206,,,15280
8654,0x3496215F523196a1f32d588d03346D28821aBa82,1,0,0.0,,,15282
8655,0x70a4e7e0b399c6AB736B15d66410f7015a8C6663,1,0,0.3114,,,15283
8656,0xAd63DdE7cA39ea3446fB6d29bB91e0cbf7A9A582,1,0,0.9725,,,15284
8657,0xc923F6675095975cE7348BeAe793207367F8Fe3f,1,0,0.0,,,15285
8658,0x32b3a4303A32c889d24d0AFC2aADa99c5Bb19fFb,1,0,0.3918,,,15286
8659,0x17E5a662B373673475C51b6DB9d79Bd291dcE573,1,0,0.7633,,,15288
8660,0xF2A289949D52B68Ac536132406c07abb86f1C370,1,0,10.9488,,,15291
8661,0xf2A98DE4138D06Bc38f6fc9Cd7e71AAf0174A5BF,1,0,86.53,,,15293
8662,0x0Bac57640796b9350639c763f6f17Ddb1eD1d4C4,1,0,11.9284,,,15294
8663,0x8d8C82Dbc693262F9E7748832df8Fab11D29DB49,2,0,17.4287,,,15295;15296
8664,0x8580773A14DbA6338E7ba828c8faF9e36eB1Df5C,1,0,2.2425,,,15297
8665,0x61bB1bC67A78E27ad964c4EF9E56506b1452C1C8,2,0,1.723,,,15298;15299
8666,0xA93d4288758bE21D22D24924AAFd3e3922277B9C,1,0,147.0542,,,15301
8667,0x441e39C498a2d06A9d6631ec7e25F4376a5B0De9,1,0,3.7353,,,15302
8668,0xcF4C879621414e807e9464E655259967c3FF373e,2,0,59.936,,,15306;15307
8669,0x5Ab292608d580f53DEff4f0a0A0679dB7246efb7,1,0,24.522,,,15308
8670,0xB44FDA0d608E3bFe0c10166e640e446CDC6c9C71,1,0,0.0,,,15310
8671,0xE1Ad30971b83c17E2A24c0334CB45f808AbEBc87,2,0,1027117.9314,,,15311;22140
8672,0xeE5FF7D52AF2576b27FF9037D993C4F60431Af59,2,0,26.4704,,,15312;15313
8673,0x940Cc2881BEaF35f11Fd16A11791DC3C402Fe15a,1,0,0.0,,,15314
8674,0x4084cda4f383eA6B38afb6D16108b32a97AB4753,2,0,0.0,,,15318;15319
8675,0xaE5B9417260327cdB125160687Ef52995be44a94,1,0,4.3603,,,15325
8676,0xC079c4144EC19307b62fD7a4C1B9D192e9BcE17D,1,0,18.2948,,,15328
8677,0x37488a31aDaFE0253dE1E94dE9FE9cf23f67774C,2,0,1586.875,,,15330;22579
8678,0xf6aceb951AC27E974fC2F364092fBb7e240C4d80,2,0,0.1275,,,15333;15334
8679,0xCbE6362D5bDCDE0ABAbd571d10D34e1D603A1054,1,0,426.0024,,,15335
8680,0x5F815712b9aDb45Abb9dEDfA49dc23ca817502aa,1,0,382.5728,,,15336
8681,0x7e0950BB1c7cF44f73618628d2C02c7A1B0b0409,1,0,142.8633,,,15337
8682,0xD8b338F0AaF7D8C71DE3172E7ED925D5251F3059,1,0,0.1899,,,15338
8683,0x581fF042aa46905922869612AD82A4De98Db04f5,6,0,64.5686,,,15344;15595;15602;15942;16593;17038
8684,0x714D8b5874b3a6a69f289f4e857F4C9670074296,1,0,0.0,,,15346
8685,0xEfce38f31Ebeb9637E85D3487595261FDf6ebeEb,1,0,0.0,,,15349
8686,0x29026DEC55de5C400C2Fb97566F1b0D90b883144,1,0,28.7154,,,15350
8687,0x830BebA8F163D9dF9B304263316D2d35318E6889,1,0,10.2979,,,15351
8688,0xAa34878F68e89524FdEcA209f45c986a321e2aa1,1,0,0.0,,,15352
8689,0x2058929A04840Eb1a1ed5367b7027F0dC9379920,2,0,0.0,,,15354;15355
8690,0x17E00bB8bC390179bf19C6D9dfa4B2b93831f59a,2,0,8.392,,,15360;15361
8691,0xE857A030e2850F141Df444Aa28C4254Dc4F2fAb3,2,0,371.4752,,,15362;15363
8692,0xb163f80fA249377e5c66Db4E5E67Ed6125F1c944,1,0,0.0,,,15364
8693,0xAE0CA726B834fc6275fb560515669B332581bBFE,1,0,354.9984,,,15369
8694,0x15275B735613f7cFbECe757aA0aAb94Fbbd761F7,1,0,0.0,,,15371
8695,0x230D2f7D07d6D7f0326b49c6364e1174aA515015,1,0,3.1302,,,15372
8696,0x128c08F2b28E766C09d49c890e56345497324e65,1,0,0.0,,,15373
8697,0xA84BAe0bD588cC130631992158D98550940EF9FD,1,0,0.0,,,15374
8698,0x8906cca12b5DD5E2Ea5bF2DAFC9DfEC4e3096f88,1,0,6132.5864,,,15375
8699,0x70136603303E3857364B39377223bDa72a2B72af,1,0,917.677,,,15376
8700,0x005e70B9F294005Acc31cf465e98637342f69DD3,1,0,0.0,,,15377
8701,0xf79cD7b73c86cf051D6E814c4E457081e019F85e,1,0,0.0,,,15379
8702,0x17bfb8BE2eBE422Cd14256F7Ad8Fe6327D43f571,1,0,472.2064,,,15380
8703,0xe652766F8E20Cfc9677C8dDD090007696930585a,1,0,0.0,,,15381
8704,0xea4198Fa2BD2b459967E72f508ff42dDaBb0ff27,1,0,0.5962,,,15383
8705,0xf9b2d5755202AED6688032A9164b75fE3E9Dc9af,1,0,0.0,,,15387
8706,0xfBbD81a18376487B61167cC7819Cc5B55998FCf0,1,0,4.3386,,,15388
8707,0x6E6360aF8403fA5f47C4Dc10A39c2391BD0b1BB0,1,0,1.6233,,,15391
8708,0x5EBb9ba906c8C49834102f44538b0F8D0CbF7394,1,0,66.8609,,,15392
8709,0xF7530d5DF6C91809A72F733De8cfBBf08720F6E2,1,0,0.0,,,15394
8710,0xf05e75e42272Ec60ba6157d647924FD2de7a9495,1,0,1898.9501,,,15395
8711,0x21c0cb51eC9579449306632B8E09bA7b8C6C7D16,1,0,16.0279,,,15396
8712,0x229adB9002A8e42e5f7b8762D09612E9FfD6337F,1,0,1.7805,,,15397
8713,0x408329a24C6A3AE7DbAB6E12237E921b1cB9450f,1,0,23.258,,,15398
8714,0x8cE1a48A31fB0d53111b635c03E0105BE5284449,1,0,1.5226,,,15399
8715,0x8a75F44a5310F44BE06cf0e7FDB7e7881484b191,1,0,3.4114,,,15400
8716,0x5742c36379EF2A460bcbcD819A05A50143C93174,2,0,7.456,,,15401;15402
8717,0xADECD2eD24592b431ff993D3f7087aa5c6aE7730,1,0,0.8957,,,15405
8718,0x1B1591E43C071550E63D22f94FEbb16734848877,1,0,297.1556,,,15414
8719,0xB85Ef32262f80eafeE106AF5bC5Fd06Bd1950Ba3,1,0,0.0,,,15415
8720,0x37dFa0c2b99452FbA32ac3380A0f2A1eeA40010A,1,0,47.5637,,,15416
8721,0xb4e876A98c1655aEF3E2a368Bd7b22B24a9792cB,2,0,0.0094,,,15419;15420
8722,0x58143c449EB962de2A99Dc2c4D84Ddc4eAebe44f,1,0,15.062,,,15422
8723,0x91d04F74293E14F5F8fa171E71e9BEc68c95172a,1,0,13.9325,,,15423
8724,0x024d1e29B836f32F265351FDcE483e7f9adc8993,1,0,0.0,,,15424
8725,0xBE9997B3b953ccF9B8Ba08397E5efb6f57d9d461,1,0,8.1823,,,15425
8726,0x4B0aBA5b8501f215C2c13cC7ce4eF857d5a4F67C,1,0,53.1799,,,15426
8727,0xEFBcb88dEB87A4559F382feca0CAC2293d4a8E79,1,0,0.0,,,15432
8728,0x5bE7f89739F4a1D121c7171AbeE2BA9E1d78D370,1,0,694.7443,,,15433
8729,0xbB9227F9380f110631AC9f736e2E71Cb4D17B5dd,2,0,15.8824,,,15434;15435
8730,0xaEF1E5ab36D4f9F7227Fb216f0107F05CE2B1967,1,0,0.2374,,,15437
8731,0x6ffbb6C376d0cf590289671D652Ae92213614828,1,0,2.3304,,,15438
8732,0x6Ef62111d349B32b5ebD0B2d1645389C3c9F9085,1,0,9.5103,,,15442
8733,0x2F30B85111b1EE1ac648dD20987cDFb01F87AADd,1,0,4.2605,,,15443
8734,0x6dc031660678Eb5e009929fe1405d2B35ef8bC4A,1,0,0.3394,,,15444
8735,0x6f7e861b4Dfc55357360Ad2adA01BB8fC4Eec80f,1,0,0.0,,,15445
8736,0xC2e895DA505bf6DD03802b30b8B69c4Fa4fFa101,1,0,0.0052,,,15447
8737,0x1b8d150c0f54148968dCcff723B3C5f8536C6208,2,0,7.0392,,,15452;15453
8738,0xd1B2e364aB706510344Cd9ECF1711C1734147516,1,0,7452.4147,,,15458
8739,0x548aB054608e52da0968711EC4417021a20F90Ad,1,0,0.0,,,15460
8740,0x535139B3d06D7E620E1F02f025BF53EB568AC313,2,0,27.3192,,,15461;15462
8741,0x63E4FCD66699fc76f3627202B23d1235801E1DdA,1,0,2.0583,,,15464
8742,0x70bb84FCBea63F75aE32DfB56589B020c89078Cb,1,0,687.2692,,,15465
8743,0x7054fDc6308C3ad134f722D1A566790fC96D883f,1,0,0.524,,,15467
8744,0x10B15DcB88500b5BdCC09523ff9C4aed74376561,1,0,1.3502,,,15468
8745,0x16b5aa4D98739378c913c7400caECa7a4738AFD3,1,0,0.0,,,15471
8746,0x8d007564565e26EE7ccec4433aCA026ac7513104,1,0,0.0,,,15472
8747,0xF208AcB2031Cb4ee697e744CfF3625A52a162Ea6,1,0,1.3124,,,15473
8748,0x9Ca398aC662DEc75C3D16652Df8a60c0270D0122,2,0,4.5285,,,15474;15482
8749,0x50CA283F951f9cb312004a56a14853CaF1aE48D7,1,0,0.7176,,,15475
8750,0x6726b3678A21BDe32d70Db4f7C0fCf3E8328420d,1,0,0.4202,,,15476
8751,0x56449eCE6076A3E5E90337519f2D67F034c8f25D,2,0,4.5395,,,15478;15479
8752,0xAcB45231629FD3d23119501963803430472eBEAE,2,0,2.8868,,,15480;15481
8753,0x100aa9Bc41131c0D0633d140564EcdA3881d37c9,1,0,9.9602,,,15485
8754,0x9483Da463622Df3F25A88C4dA161233E4A0dDadF,1,0,523.3701,,,15490
8755,0x1E2cBaDd4EB4aBA3093624A5dcec0b995704a6f4,1,0,112.2964,,,15491
8756,0xA0D38fa34e563E69dabF78b29C43652b3F851E34,1,0,4.1678,,,15493
8757,0x27e39471d6A54932f00654B13342cAC81dEf0AFD,1,0,306.8611,,,15495
8758,0x6748E7BC28E965e4109aDd326660e206787D16c1,1,0,9.749,,,15496
8759,0x50792FDef37417fd04Ba5AFE448d9a8ea20761Ce,1,0,4.4631,,,15497
8760,0x90c4903895E27a3cF5cc0b17C90cEe927Bb857E0,2,0,2.1776,,,15498;15499
8761,0xE32e3eed835C67D35aD927FE37a064025AF30b37,2,0,5.6758,,,15500;15501
8762,0x14a30cea8E9FB242D4918F52CE17A2b324D7C7E1,1,0,4.4393,,,15507
8763,0xa670EbdaaA258311a7c33A5BF795f07B97C83430,2,0,2.1083,,,15514;15515
8764,0x472f03101932a46fbB7b619c2C39697427EF728b,2,0,2.2296,,,15516;15517
8765,0x1ba7C949b058e927e069e7CA0daB2b62Cd119743,1,0,0.2336,,,15519
8766,0x3d42F282887F449cB99A12EBd5e9e8bCedb06083,1,0,11.1137,,,15520
8767,0xB6F16010beb0Fa054593823851E68DbAf288dd51,1,0,4.3009,,,15521
8768,0x62e89ED9Ed566E7F6243Cdd40b3965553aEFa43F,1,0,9.8859,,,15524
8769,0xA07479b2d0272E210EC5E40eec3767Fe4e60183A,1,0,8.8564,,,15525
8770,0x0661f7963fA984bDFE53F86FCe7b3172D63BEC13,2,0,72.4165,,,15530;15531
8771,0x0D62941EAa285dA385Bd70c7e1b4751719b4aD0F,1,0,0.453,,,15532
8772,0x106ABE1230C20e069d934359223F21c20F0d2d8A,1,0,1.8291,,,15533
8773,0xf6a3171CE15A8Ac3A1AD1EFDf3Eb2EB67309f143,1,0,4.2632,,,15534
8774,0x9D414B16C0f48836c45FcBafAFC231166996f6bA,1,0,0.7601,,,15535
8775,0x0f59B3D10B5B5c283509Bbb1e41F54dac4752E06,2,0,1.2246,,,15537;15538
8776,0xEB16d7b30b901f515674A3d057F600d44449b87D,24,0,36602.3124,,,15541;15645;15646;16078;16683;17559;18766;18896;19579;20875;20907;21177;21178;21179;21180;21350;21351;21517;21722;21939;21940;22535;22627;23078
8777,0x7544F1720C7B8a669772652DC3413D6eC0280374,1,0,7.6056,,,15543
8778,0xBaDb71eE8e5212F0e83bA90e7e8334014Cf40a4c,1,0,55.1189,,,15545
8779,0x28b5FED8bB7Dc59B0e083786F2ef596D0a357aCB,1,0,0.0191,,,15547
8780,0xbA8D6600F02CD4Abd93eC63Eb99463a18aC75004,1,0,0.0956,,,15549
8781,0xb6Be1231C7402F2AdB2f7F6888aB991eF8583bD3,1,0,42217.0725,,,15550
8782,0x473F13c81Fc12C10c27eC08294a9D2B921827D96,1,0,151080.9848,,,15551
8783,0xdc7953be4FD491Ab357C68319874D8356987a029,1,0,0.6649,,,15552
8784,0x688576371E9e54186658dB78172d5b403f811824,1,0,457.2257,,,15554
8785,0xDebA0E5653f6966b5411e57E44109eB5834927dA,1,0,989.6541,,,15559
8786,0x344bD24273B95f6F10f910b1251633898F12f806,1,0,0.0,,,15560
8787,0x888aE965E3a84541EB5B8cCe7A94B1055806fF37,1,0,29.1599,,,15561
8788,0xb84cda4f92aA1E38bF7Ff4500A22725647124BA3,1,0,3917.9491,,,15562
8789,0x0652618Aed6715BD1fcBb47eEBa6ec2456651eC8,1,0,29.8045,,,15563
8790,0xC53CbD850Add9d2b214cdE017fDE5907C848d86c,1,0,0.0,,,15564
8791,0xbaa389da51fcBdCE9F2a38b639F735280Ec9EB97,1,0,20.0163,,,15565
8792,0xfa0009083c0725c09B23B6916Ee6Bf6F897ac6b5,1,0,37155.2532,,,15567
8793,0xf69936085aa4435FA52501D4C999773a6C0e7dfa,1,0,58.9998,,,15568
8794,0xC154Aa9287366A8C35d9E1A91ac11CE865266EbC,1,0,83.2422,,,15569
8795,0xcA4b599A1dEAC69df773D11A9Fbb697e53cb0328,1,0,0.0,,,15570
8796,0x78fd06A971d8bd1CcF3BA2E16CD2D5EA451933E2,2,0,5.3953,,,15571;15572
8797,0x4061dB5D35eC56da1d19aD8322e3DDeF8b908A18,1,0,0.0,,,15573
8798,0xE33CE48596A872e86fB0Aa6126564099eE3DCB4B,1,0,0.0,,,15574
8799,0x91Cd62e0aA4719758F08dE739B44e87A8D878Ec2,1,0,19.6474,,,15575
8800,0x811Bc8Ae1eaFd8FD3967d5cef0D7d20E4952127b,1,0,21.4154,,,15576
8801,0xCE5703E5eFcde2F5057d8cC397f63C2Bc299d3Ae,1,0,22.668,,,15577
8802,0x4fb0f4Ba26F5Fb00f370640f7D47316DA2284e3e,1,0,21.3866,,,15578
8803,0xd4B8DFd409D51650d893c9b59f67B453123360e6,1,0,0.0,,,15579
8804,0x8ec904926D9198115BDeaD7162Dd145219A3B6F3,1,0,6.273,,,15580
8805,0xDe2A4EcDBcE5Eaf977418e2ca60BB91d67824356,2,0,1.2665,,,15581;15582
8806,0x42Db18D76F0Cde2a2c6115017F177fFfaE4D5409,1,0,1.0493,,,15583
8807,0xdaC2c5D760ff866BC796DDb88dFfEc3D9A90b7e5,29,0,27794.0445,,,15584;16545;16546;17147;17148;18774;19738;20873;21127;21326;21518;21700;21864;22048;22222;22339;22570;22626;22716;22783;22857;22916;22969;23116;23205;23290;23390;23474;23516
8808,0xF7836DFC2593DF4A1F3A5F4F80B4866738a3A0e1,1,0,22.6233,,,15585
8809,0x2DF44f531F9B8cD82f181f7e3F3401e392F1b19e,1,0,361.4188,,,15586
8810,0x0A001e6Bc907cD3B227A185120d5AEd62d9b4aef,1,0,1.4782,,,15592
8811,0x668540812466219A4cf9EF22151bB7E513010f17,1,0,6.5676,,,15593
8812,0xc5C7E30D0df864eB281E5398416E47DB5e16d887,1,0,432.6242,,,15594
8813,0xEce102c75F450bb5f6fab108Fa4F769159F7a3f4,1,0,0.0,,,15596
8814,0x3F888f4E16a08C6B3745dDbaDe98e24569852FA4,1,0,5.8888,,,15605
8815,0x60CEEf10f9dd4a5d7874f22F461048eA96f475f6,1,0,540.6719,,,15608
8816,0xA3aD5CFb4FF4B68e37A338Da200BA441C1850B5b,1,0,19.6845,,,15610
8817,0x391D215362D59d193e5eE16403720f01bBd8b2De,1,0,2.973,,,15612
8818,0xDeb16C01aE6c13d1277Ce0EFc1dEF6B5C3BDD6c7,1,0,7.9182,,,15627
8819,0x6A034E0339352840A9eCe7f062438a8948599101,1,0,1.1176,,,15628
8820,0x8F6385F05C2B2927587177573632191cb46221dE,1,0,5.1561,,,15629
8821,0x6E2165B13bc06a987A85F0F54f15092972E18528,2,0,242.7256,,,15631;15632
8822,0x62D164eC972c048e0C9c4FA26E6C3b9984982d25,1,0,484.1954,,,15635
8823,0x9385b647497B8cE39F15663BD0805F87028BFB0E,1,0,0.0,,,15639
8824,0xf5fa477B9CD3E93727dBC515619af3d53a195a72,1,0,0.0,,,15640
8825,0x9e2715C7d59f901430A2F4a9C3f859C5A4876ADb,1,0,0.0,,,15641
8826,0x0B997e226B63FdED87673Bc8B43bA24477b8147A,1,0,0.0,,,15647
8827,0xDe0906828DA2A68F46759EE7C874F5F9c158c9a2,1,0,25.4634,,,15648
8828,0x7875221Aa7d23F6974F1275AfbA6929Ab31F00AE,1,0,25.5095,,,15649
8829,0x148a65cE8fC1DCfaE99f5a26ad8451222a351724,1,0,0.0,,,15650
8830,0x94376a35a9DDa35fc8847dfDC6c07403226D2b84,1,0,25.4631,,,15651
8831,0x46AD9e2eCb06A16f22b99D0CD3D0702b7Ab71795,1,0,25.463,,,15652
8832,0xd8148089D92E5579D5aD38Cf194f449893BA28C9,1,0,1.0971,,,15653
8833,0xb273e7651384cE4CA160c7C58F77aAc326f4F068,1,0,15.2104,,,15654
8834,0x7Bff20244c2E709079b7d9F8183F0CfCfBBAa6eB,1,0,0.0,,,15655
8835,0x55Eb74186d343cd19E70bfA69C4E6c790446a117,1,0,0.0,,,15656
8836,0x459A7cb77eb7d0448c54f76652d4EC4eFebF3AD2,1,0,14.3265,,,15657
8837,0x819d831841a6cfBf9BE8FF7FEf739ae319443B60,1,0,14.1785,,,15658
8838,0x4d25dF436ED70BF14FE546B1d0D3858f5959589b,1,0,10.4361,,,15659
8839,0xBE641311c80c5673f271c705bD7C6dD496D4122B,1,0,46.6147,,,15660
8840,0xfF4C9b4ED23c0A3aA13E2620A0e2aE752A901410,1,0,16.6067,,,15662
8841,0x9C70b28216dE47b4ddb38bFF6D90eDf5a34ED936,1,0,14.4118,,,15663
8842,0xBDAB76eec5A4430D491E559112E98F9c9b3233b9,1,0,36.1967,,,15664
8843,0xB838f4a1c57cE4B6a8986E7D149dA34d5aC24000,1,0,9.7263,,,15665
8844,0x96EC5a76b2cDdeE31AA371bf83DF4AFA295aaD63,1,0,17.3703,,,15666
8845,0x4A8f40d70fF968320eF5CA10A3f9e03a7BF8EFe8,1,0,14.6993,,,15667
8846,0xD5930fBF64241267251964616c0654BC8f43eda1,1,0,33.6419,,,15668
8847,0x77AC16e5A38d71F2292c8df623F2eAd816f72fE1,1,0,39.8097,,,15669
8848,0x60E77717044fE03a3e1ea23B9cb24aE421268162,1,0,36.3697,,,15670
8849,0xaaEf75D7d201D9711ED5487c4DE1e3B235172391,1,0,35.3064,,,15671
8850,0x83C55fa3f7Ea7b2323dFDAD08A3f56D0C91520D3,1,0,14.8324,,,15672
8851,0x51B85c18b8A94081CD5AF25cb3c4BCE5750a0B19,1,0,2390.0654,,,15673
8852,0x3FEf986f7FB715d80d34AcBFE1E85d7979a8ca17,2,0,0.0,,,15675;15676
8853,0x478fa4C971a077038B4Fc5C172c3Af5552224ccc,1,0,0.0,,,15677
8854,0x5bE8c6bc76DF0E461F7Bab5d50914De598aFa375,1,0,0.8073,,,15679
8855,0x40CCB94471e8C58300Eb5aC95EB1DEc0879E751e,1,0,43.2238,,,15680
